year,quarter,station,temperature_mean,temperature_std,depth_mean,depth_std,oceanic,coastal_oceanic_fished,coastal_fished,coastal_bycatch,coastal_unfished,longitude,latitude
1987,4,093.3 060.0,15.975,3.6209851329898246,45.8125,32.31556642445453,4.28,0.0,0.0,0.0,0.0,-119.58333300000001,31.846666
1987,4,093.3 070.0,16.159999999999997,2.0039261463437246,46.75,33.07667859182156,0.0,0.0,0.0,0.0,0.0,-120.248333,31.508333
1987,4,093.3 080.0,16.862142857142853,1.606583467971845,46.5,30.15281591646637,32.85,0.0,0.0,0.0,0.0,-120.92166599999999,31.183333
1987,4,093.3 090.0,17.4625,1.8189795674131894,46.875,33.14186677502239,95.19,0.0,0.0,0.0,0.0,-121.59833300000001,30.846666
1987,4,093.3 100.0,18.0825,1.727508803643753,46.625,32.91985216653724,14.399999999999999,4.8,0.0,0.0,0.0,-122.255,30.523333
1987,4,093.3 110.0,17.278846153846153,1.7495515469355583,44.80769230769231,31.942472328571228,83.13,4.89,0.0,0.0,0.0,-122.935,30.21
1987,4,093.3 120.0,17.61933333333333,1.6665124690574034,49.8,31.973649865385806,63.31,0.0,0.0,0.0,0.0,-123.586666,29.85
1988,1,076.7 049.0,11.866666666666667,0.26817000487592096,27.25,20.2624821238214,23.25,134.85,4.65,13.95,0.0,-120.77666599999999,35.088333
1988,1,076.7 051.0,11.115454545454543,0.8273407041193138,34.04545454545455,28.669674160168206,44.73,839.93,0.0,69.58,9.94,-120.918333,35.021665999999996
1988,1,076.7 055.0,11.99,0.44543841843220605,46.214285714285715,34.54802359131321,138.51,2575.26,20.52,5.13,5.13,-121.2,34.888333
1988,1,076.7 060.0,11.690000000000001,0.7945169242106445,48.53333333333333,31.151396819557284,460.96000000000004,9122.72,21.44,53.6,0.0,-121.55,34.721666
1988,1,076.7 070.0,12.381875,0.7491614756957711,45.4375,32.02284340904161,114.72,152.96,4.78,0.0,0.0,-122.245,34.388333
1988,1,076.7 080.0,13.869285714285715,0.5665749225452373,45.285714285714285,33.794466027234904,137.97,0.0,0.0,0.0,0.0,-122.94333300000001,34.055
1988,1,076.7 090.0,13.859599999999999,0.051597803570824,37.32,29.73034364640499,38.72,9.68,0.0,0.0,0.0,-123.63333300000001,33.721666
1988,1,080.0 051.0,12.442727272727273,0.5517262166888748,24.181818181818183,18.093193094742464,66.85546875,592.1484375,9.55078125,28.65234375,0.0,-120.52333300000001,34.45
1988,1,080.0 055.0,12.06142857142857,0.8141209106409547,33.095238095238095,30.14117575992145,109.78,25359.18,0.0,0.0,0.0,-120.801666,34.318333
1988,1,080.0 060.0,11.719411764705884,0.889806654477781,44.470588235294116,32.93766394088009,106.05,5014.65,0.0,10.1,10.1,-121.15,34.15
1988,1,080.0 070.0,12.421875,0.5221138924283357,45.75,32.52998616661249,47.669902916000005,1077.33980583,9.533980583,9.533980583,0.0,-121.843333,33.82
1988,1,080.0 080.0,13.357142857142861,0.37887340226658084,45.857142857142854,34.07199875119009,62.86,130.21,0.0,0.0,0.0,-122.53333300000001,33.483333
1988,1,080.0 090.0,13.622307692307693,0.19677202740539734,45.46153846153846,36.702895854449466,24.25,4.85,0.0,0.0,0.0,-123.22166599999998,33.151666
1988,1,081.8 046.9,12.042142857142858,0.8319502441800292,41.57142857142857,32.55460332736674,75.88,1230.3400000000001,5.42,27.1,21.68,-120.03833300000001,34.281665999999994
1988,1,083.3 040.6,13.008000000000001,0.3654722971717557,18.2,13.274034804836093,0.0,194.04,0.0,4.41,0.0,-119.411666,34.225
1988,1,083.3 042.0,12.215,0.9567450606672134,39.3,26.1153424467517,50.300000000000004,1182.0500000000002,0.0,623.72,20.12,-119.50833300000001,34.178333
1988,1,083.3 051.0,12.92,1.0116422292490572,28.90909090909091,24.687869675022778,137.16,360.68,20.32,660.4,5.08,-120.135,33.876666
1988,1,083.3 055.0,12.082800000000002,1.1086272292043589,35.76,29.684844618087528,203.7,1217.35,19.4,43.65,4.85,-120.41,33.745
1988,1,083.3 060.0,11.914999999999997,1.1274460587472093,47.714285714285715,31.827488292182455,24.799999999999997,530.72,4.96,4.96,0.0,-120.756666,33.578333
1988,1,083.3 070.0,11.626249999999997,1.086755875683833,45.875,32.37874817427835,97.2,2177.28,9.72,29.16,0.0,-121.44333300000001,33.243333
1988,1,083.3 080.0,11.82076923076923,0.9451583777200304,48.38461538461539,32.59483205851929,136.64000000000001,9413.519999999999,14.64,0.0,0.0,-122.12833300000001,32.91
1988,1,083.3 090.0,13.360714285714286,0.35462795858616325,51.785714285714285,34.16290964780951,130.26000000000002,741.48,0.0,0.0,0.0,-122.81333300000001,32.578333
1988,1,083.3 100.0,13.650000000000002,0.1726509001810686,41.52,29.932034121767714,26.25,6147.75,0.0,0.0,0.0,-123.491666,32.245
1988,1,083.3 110.0,13.667692307692308,0.40484881635317244,48.46153846153846,32.89026042416251,147.56,57.97,0.0,0.0,0.0,-124.17333300000001,31.913333
1988,1,086.7 033.0,13.165000000000001,0.610598067471556,25.0,18.708286933869708,24.55,937.81,0.0,9.82,0.0,-118.49,33.89
1988,1,086.7 035.0,12.474615384615383,1.3382115888043482,45.61538461538461,31.34894591938316,59.50999999999999,2694.1800000000003,5.41,432.8,10.82,-118.62833300000001,33.823333
1988,1,086.7 045.0,11.240000000000002,1.1785499565143591,49.09090909090909,32.15728391967999,88.4,1638.0,26.0,20.8,0.0,-119.323333,33.491665999999995
1988,1,086.7 050.0,12.553333333333335,0.6190161164145503,22.2,16.780941570722426,123.60000000000001,587.1,5.15,164.8,0.0,-119.66333300000001,33.323333
1988,1,086.7 055.0,12.640769230769232,1.168000153670521,49.30769230769231,35.57476777948245,121.44,925.98,0.0,5.06,0.0,-120.00333300000001,33.156665999999994
1988,1,086.7 060.0,13.024666666666667,1.1879325778527208,48.266666666666666,31.296888632821606,21.2,954.0,10.6,0.0,0.0,-120.34833300000001,32.99
1988,1,086.7 070.0,12.57153846153846,1.2530818419257774,48.53846153846154,32.80400225738567,34.65,118.8,0.0,0.0,0.0,-121.03333300000001,32.656665999999994
1988,1,086.7 080.0,12.714,0.7798241560029503,47.8,34.53817763411547,59.400000000000006,970.2,4.95,4.95,0.0,-121.715,32.323333
1988,1,086.7 090.0,13.023600000000002,0.7781435171826163,36.4,29.68024034044648,42.12,1184.0400000000002,4.68,4.68,0.0,-122.39333300000001,31.99
1988,1,086.7 100.0,12.917692307692308,1.2972031056992952,48.76923076923077,32.79520759235472,49.3,113.38999999999999,0.0,0.0,0.0,-123.07,31.656665999999998
1988,1,086.7 110.0,13.83285714285714,0.2987519828432063,51.785714285714285,34.12686415630444,88.16,747.04,0.0,0.0,0.0,-123.741666,31.323333
1988,1,090.0 028.0,12.916249999999998,0.7890308250360959,26.625,19.39025896828464,87.38,2014.8799999999999,0.0,138.78,15.42,-117.76833300000001,33.483333
1988,1,090.0 030.0,12.39,1.2128094106934793,41.1875,30.949892299220256,15.600000000000001,494.0,0.0,62.4,0.0,-117.90833300000001,33.418333000000004
1988,1,090.0 035.0,12.416,0.835898148272691,41.733333333333334,31.792781450841204,31.2,2002.0,5.2,67.6,15.6,-118.25333300000001,33.251666
1988,1,090.0 037.0,12.452499999999999,0.8305433599320828,49.416666666666664,30.83521697768002,144.42000000000002,1728.06,4.98,69.72,0.0,-118.38666599999999,33.185
1988,1,090.0 045.0,12.602307692307694,0.888183106554741,52.84615384615385,32.3750061875056,19.88,1247.47,0.0,29.82,0.0,-118.93166599999999,32.918333000000004
1988,1,090.0 053.0,12.649285714285714,0.9246410054777965,46.214285714285715,34.54802359131321,15.24,731.52,10.16,355.6,0.0,-119.476666,32.655
1988,1,090.0 060.0,13.434166666666668,1.0421045456469193,39.125,28.705873508971003,14.97,0.0,0.0,0.0,0.0,-119.96,32.418333000000004
1988,1,090.0 070.0,13.764375000000001,0.21525082268522636,45.6875,32.32484854308421,31.200000000000003,119.6,0.0,0.0,0.0,-120.64166599999999,32.085
1988,1,090.0 080.0,13.926666666666664,0.5647966342810826,45.2,33.30208058708302,81.92,15.36,0.0,0.0,0.0,-121.316666,31.751665999999997
1988,1,090.0 090.0,15.51142857142857,0.44472735196119617,45.42857142857143,33.67197941615844,36.24,0.0,0.0,0.0,0.0,-121.985,31.415
1988,1,090.0 100.0,15.780799999999997,0.09772069040553016,45.92,32.485791766042375,92.53,4.87,0.0,0.0,0.0,-122.661666,31.085
1988,1,090.0 110.0,15.792142857142858,0.013688047244317427,45.57142857142857,34.12130912294744,124.28,0.0,0.0,0.0,0.0,-123.331666,30.751665999999997
1988,1,090.0 120.0,15.62692307692308,0.1863860069579884,48.30769230769231,32.563744193465155,78.72,0.0,0.0,0.0,0.0,-123.99666599999999,30.416665999999996
1988,1,093.3 026.7,13.262727272727274,0.9631520223629384,24.181818181818183,18.093193094742464,67.34,1712.36,4.81,101.01,0.0,-117.305,32.953333
1988,1,093.3 028.0,12.428333333333333,1.4169675259853243,49.583333333333336,30.799817984507442,45.99,2488.57,0.0,0.0,10.22,-117.395,32.913333
1988,1,093.3 030.0,12.7725,1.0988599464072677,49.333333333333336,30.728527856739646,71.96,1130.8,0.0,0.0,5.14,-117.53166599999999,32.845
1988,1,093.3 035.0,13.249999999999998,0.9597469904689914,48.13333333333333,31.13992996291479,44.459999999999994,2855.3199999999997,0.0,0.0,0.0,-117.855,32.673333
1988,1,093.3 040.0,13.66,0.8338511211887242,51.57142857142857,32.76657369406132,41.04,990.0899999999999,0.0,0.0,0.0,-118.215,32.508333
1988,1,093.3 045.0,13.752307692307694,0.8514049926670985,44.96153846153846,30.588207883732935,19.52,165.92,0.0,4.88,0.0,-118.55666599999999,32.346666
1988,1,093.3 050.0,13.082857142857145,1.210349145885208,46.07142857142857,34.40810344116023,15.330000000000002,746.06,0.0,0.0,0.0,-118.896666,32.178333
1988,1,093.3 055.0,14.149166666666671,1.082610131566159,53.333333333333336,33.92326456560275,41.760000000000005,31.32,0.0,0.0,0.0,-119.233333,32.011666
1988,1,093.3 060.0,13.703333333333337,0.9632806049171372,47.0,33.73849010085831,29.759999999999998,0.0,0.0,0.0,0.0,-119.573333,31.848333
1988,1,093.3 070.0,13.572142857142856,0.7785803507906948,51.214285714285715,33.531107420351695,84.32,0.0,0.0,0.0,0.0,-120.248333,31.515
1988,1,093.3 080.0,14.55962962962963,0.01970581356653618,43.22222222222222,32.18137700038682,23.849999999999998,0.0,0.0,0.0,0.0,-120.918333,31.18
1988,1,093.3 090.0,15.497333333333332,0.01099783528483563,48.6,35.19293760320183,84.16999999999999,4.43,0.0,0.0,0.0,-121.59,30.848333
1988,1,093.3 100.0,15.405384615384616,0.02366973616786623,48.92307692307692,32.88987062521818,104.28,4.74,0.0,0.0,0.0,-122.25833300000001,30.515
1988,1,093.3 110.0,16.332307692307687,0.011766968108291037,47.19230769230769,33.0502880238817,43.11,0.0,0.0,0.0,0.0,-122.92333300000001,30.18
1988,1,093.3 120.0,16.30333333333333,0.5108210011717362,48.6,35.213228033956625,116.4,0.0,0.0,0.0,0.0,-123.586666,29.848333
1988,2,076.7 049.0,9.985454545454546,0.8013284424799066,33.63636363636363,23.247678280949806,63.96,0.0,0.0,0.0,0.0,-120.78166599999999,35.083333
1988,2,076.7 051.0,11.511739130434782,1.3583132995604685,34.34782608695652,28.98213979121401,76.02739726,10.86105675,10.86105675,0.0,0.0,-120.92,35.02
1988,2,076.7 055.0,11.18470588235294,1.3581242471100474,43.94117647058823,32.35635677157445,60.22494889,24.08997956,24.08997955,0.0,0.0,-121.198333,34.885
1988,2,076.7 060.0,12.084666666666665,1.354990072007207,46.4,33.42325965124117,67.8,11.3,11.3,0.0,0.0,-121.54833300000001,34.721666
1988,2,076.7 070.0,13.038125,1.263831311264811,45.75,33.343665065496324,76.95740366000001,21.98782961,10.99391481,0.0,0.0,-122.24666599999999,34.386666
1988,2,080.0 051.0,9.649999999999999,0.3009983388658484,30.46153846153846,22.62600047370055,0.0,0.0,0.0,0.0,0.0,-120.52333300000001,34.45
1988,2,080.0 055.0,10.456363636363635,1.0678395878039857,36.86363636363637,31.319088131445994,10.71005917,0.0,0.0,0.0,0.0,-120.8,34.318333
1988,2,080.0 060.0,11.34769230769231,1.258452448089543,50.53846153846154,33.395646883527064,63.515625,21.171875,0.0,10.5859375,0.0,-121.153333,34.143333
1988,2,080.0 070.0,13.38923076923077,0.7255970132525527,48.92307692307692,35.19578937520211,20.68,31.02,20.68,0.0,0.0,-121.84166599999999,33.818333
1988,2,081.8 046.9,10.169285714285715,1.1497522427811218,47.92857142857143,33.476660723357895,10.34,93.06,0.0,0.0,20.68,-120.02,34.275
1988,2,083.3 040.6,11.802857142857144,0.7642145049158703,10.285714285714286,9.14174100330066,8.975409836,35.90163934,0.0,0.0,0.0,-119.411666,34.225
1988,2,083.3 042.0,10.863124999999998,1.3398443628521444,40.625,30.48688242506931,10.69672131,117.66393442,0.0,0.0,21.39344262,-119.51,34.178333
1988,2,083.3 051.0,10.684545454545455,1.2517856336958313,31.0,23.06078923194087,0.0,20.68,0.0,0.0,0.0,-120.13666599999999,33.88
1988,2,083.3 055.0,11.124615384615385,1.2094866043713937,34.53846153846154,30.68840923766596,44.74012474,22.37006237,0.0,11.18503119,0.0,-120.411666,33.743333
1988,2,083.3 060.0,12.095999999999998,1.9419938207934644,42.86666666666667,31.622475430948672,33.60248447,89.60662526,0.0,0.0,0.0,-120.756666,33.578333
1988,2,083.3 070.0,12.812500000000002,1.4600068492990015,41.125,30.830450315664653,62.827868859999995,31.41393443,0.0,0.0,0.0,-121.44,33.243333
1988,2,083.3 080.0,12.96142857142857,2.0260148725358027,41.642857142857146,32.40989199150622,139.45205475699998,109.56947162399999,9.960861057,0.0,0.0,-122.116666,32.911666
1988,2,083.3 090.0,13.002142857142857,1.979099167925529,47.57142857142857,34.24058385041912,60.84,55.77,0.0,0.0,0.0,-122.81333300000001,32.575
1988,2,086.7 033.0,11.945555555555554,1.6797031814513477,25.88888888888889,19.46435488556225,0.0,18.64,0.0,0.0,0.0,-118.49,33.89
1988,2,086.7 035.0,12.105599999999999,1.3394684269017572,35.24,31.22669797891968,0.0,77.28571429,0.0,0.0,11.04081633,-118.62833300000001,33.823333
1988,2,086.7 045.0,10.814666666666666,1.815445111365516,49.46666666666667,31.63602527559515,44.26778243,741.4853556099999,0.0,0.0,0.0,-119.31833300000001,33.49
1988,2,086.7 050.0,12.860909090909091,0.8315341790384138,28.363636363636363,22.14620837648164,19.76,83.98,9.88,0.0,0.0,-119.65666599999999,33.321666
1988,2,086.7 055.0,13.522857142857145,1.4235947379861933,42.642857142857146,32.02308576602233,16.23,48.690000000000005,0.0,0.0,0.0,-120.006666,33.156665999999994
1988,2,086.7 060.0,13.54,1.8493343397017221,44.8235294117647,33.013700364616895,5.26,78.9,0.0,0.0,0.0,-120.34833300000001,32.986666
1988,2,086.7 070.0,14.008750000000001,1.0951948076331746,45.8125,32.15425062621322,51.5,309.0,0.0,0.0,0.0,-121.03333300000001,32.656665999999994
1988,2,086.7 080.0,14.230625000000002,1.168152208975069,45.75,32.37591697543098,83.42857143,10.42857143,0.0,0.0,0.0,-121.71666599999999,32.33
1988,2,086.7 090.0,13.265384615384615,1.6543962412544715,49.61538461538461,33.257927529985146,9.88,9.88,0.0,0.0,0.0,-122.395,31.99
1988,2,090.0 028.0,12.803888888888892,1.228577076941829,22.61111111111111,18.563528090408855,8.975409836,62.82786885,0.0,0.0,0.0,-117.76833300000001,33.485
1988,2,090.0 030.0,12.780000000000001,2.4302180972085607,44.0,33.72239611889997,8.94,384.42,0.0,0.0,8.94,-117.905,33.418333000000004
1988,2,090.0 035.0,12.756363636363636,2.2837262214515683,48.90909090909091,31.982665759609674,0.0,601.46,0.0,9.86,0.0,-118.26666599999999,33.251666
1988,2,090.0 037.0,12.868125,2.083033745125924,46.0,32.189025044777814,33.40770791,1380.8519272800002,0.0,0.0,0.0,-118.38666599999999,33.185
1988,2,090.0 045.0,12.734666666666664,1.482530976147916,45.2,33.18605559138183,8.94,384.42,0.0,0.0,0.0,-118.93666599999999,32.916666
1988,2,090.0 053.0,14.175925925925924,1.0557106948520845,37.851851851851855,29.203139588464833,10.34,15.51,0.0,0.0,0.0,-119.485,32.651666
1988,2,090.0 060.0,14.369333333333328,0.9428487734116265,41.53333333333333,31.58857539108238,21.08,10.54,0.0,0.0,0.0,-119.96,32.418333000000004
1988,2,090.0 070.0,14.535625000000003,0.7535601612788907,41.4375,30.970886867077816,50.3,40.239999999999995,0.0,0.0,0.0,-120.64,32.083333
1988,2,090.0 080.0,13.926875,0.9544752048464468,46.5625,32.651633445612894,15.059999999999999,0.0,0.0,0.0,0.0,-121.31166599999999,31.75
1988,2,090.0 090.0,14.63964285714286,0.5525126587647001,42.67857142857143,31.908495990913085,24.3,0.0,0.0,0.0,0.0,-121.991666,31.415
1988,2,090.0 100.0,14.407142857142858,0.6549037342227494,48.07142857142857,31.82274050402971,20.24,15.18,0.0,0.0,0.0,-122.65,31.086665999999997
1988,2,093.3 026.7,14.059999999999999,2.812239123703547,25.4,18.41617646406429,9.02,1443.2,0.0,0.0,0.0,-117.30666599999999,32.955
1988,2,093.3 028.0,12.875,2.7569959962025554,47.214285714285715,33.91885922298996,29.82490272,626.3229572,0.0,0.0,0.0,-117.396666,32.91
1988,2,093.3 030.0,13.16916666666667,2.317727956164804,46.833333333333336,31.78288085041246,121.92,1772.92,0.0,0.0,0.0,-117.53166599999999,32.846666
1988,2,093.3 035.0,13.665714285714287,2.2857407965495535,45.92857142857143,34.688646525948485,35.56,441.96000000000004,0.0,0.0,0.0,-117.868333,32.678333
1988,2,093.3 040.0,14.094,2.3815625123015365,46.0,33.812508251913435,31.799999999999997,1017.6,0.0,0.0,0.0,-118.21,32.516666
1988,2,093.3 045.0,13.694615384615386,2.328166715768064,50.23076923076923,33.4916751998509,27.65,171.43,5.53,0.0,0.0,-118.55333300000001,32.346666
1988,2,093.3 050.0,14.367037037037036,2.387806870838105,41.03703703703704,31.071235128678943,43.28,568.05,0.0,0.0,0.0,-118.89333300000001,32.181666
1988,2,093.3 055.0,13.560625,2.2993722875312446,41.3125,30.68054486695654,11.61,27.090000000000003,0.0,0.0,0.0,-119.23666599999999,32.008333
1988,2,093.3 060.0,13.499411764705881,1.937909539259492,44.411764705882355,32.45970352515834,47.34,47.339999999999996,5.26,0.0,0.0,-119.571666,31.848333
1988,2,093.3 070.0,14.5975,1.118203917002618,45.375,32.8549844011529,89.75999999999999,31.68,0.0,0.0,0.0,-120.245,31.515
1988,2,093.3 080.0,14.284166666666664,0.5450180703148267,45.75,32.77228596348944,37.76,4.72,0.0,0.0,0.0,-120.918333,31.178333000000002
1988,2,093.3 090.0,14.579285714285716,0.4992835526372422,48.5,32.269895473120975,9.64,0.0,0.0,0.0,0.0,-121.588333,30.858333000000002
1988,2,093.3 100.0,16.086250000000003,0.17454225849346564,46.125,32.55328964431501,77.92,0.0,0.0,0.0,0.0,-122.25833300000001,30.513333000000003
1988,3,076.7 049.0,12.622499999999997,1.370899671416879,28.416666666666668,21.865116814993996,4.68,0.0,0.0,0.0,0.0,-120.78166599999999,35.088333
1988,3,076.7 051.0,12.850000000000001,2.185376855373004,32.92307692307692,29.242329697783077,10.96638655,0.0,10.96638655,0.0,0.0,-120.925,35.028333
1988,3,076.7 055.0,12.046875,1.6928662823743639,41.875,31.31958918419376,0.0,10.63116371,0.0,0.0,0.0,-121.2,34.89
1988,3,076.7 060.0,12.314374999999998,2.0213261941936365,41.625,31.08885116350661,0.0,32.51020408,0.0,0.0,0.0,-121.551666,34.723333000000004
1988,3,076.7 070.0,12.586875,3.3102401096194427,41.5,31.035463586033316,0.0,20.0,0.0,0.0,0.0,-122.241666,34.385
1988,3,076.7 080.0,14.036249999999999,3.3508742640292137,41.5,31.035463586033316,9.921722114,0.0,0.0,0.0,0.0,-122.93666599999999,34.055
1988,3,076.7 090.0,13.752592592592592,2.48536267681955,40.851851851851855,29.998338035635985,0.0,4.8,0.0,0.0,0.0,-123.623333,33.728333
1988,3,076.7 100.0,15.339375,2.5264031579830375,41.125,30.830450315664653,0.0,0.0,0.0,0.0,0.0,-124.32,33.386666
1988,3,080.0 051.0,11.565000000000003,2.0433595331752525,28.416666666666668,21.865116814993996,0.0,206.35999999999999,0.0,0.0,4.69,-120.528333,34.451665999999996
1988,3,080.0 055.0,11.90714285714286,1.929034946333484,46.42857142857143,29.935094623366236,0.0,0.0,0.0,0.0,0.0,-120.805,34.32
1988,3,080.0 060.0,13.641249999999998,2.4954328281883287,41.625,31.133850816541575,19.803921568,0.0,0.0,0.0,0.0,-121.14833300000001,34.153333
1988,3,080.0 070.0,13.528666666666664,3.3610816002902286,43.733333333333334,31.11606536516987,0.0,0.0,0.0,0.0,0.0,-121.843333,33.82
1988,3,080.0 080.0,14.138461538461542,2.474760097153165,40.23076923076923,28.8115361510735,0.0,0.0,0.0,0.0,0.0,-122.52333300000001,33.486666
1988,3,080.0 090.0,14.763571428571428,2.762414237145185,46.214285714285715,29.698947330292242,19.88,0.0,0.0,0.0,0.0,-123.21666599999999,33.153333
1988,3,080.0 100.0,15.746,2.3072921667741033,43.733333333333334,31.11606536516987,54.89,0.0,0.0,0.0,0.0,-123.896666,32.813333
1988,3,081.8 046.9,11.336666666666668,2.0967651853329303,46.75,31.354642979368087,0.0,185.51867217,0.0,0.0,21.82572614,-120.04,34.285
1988,3,083.3 040.6,13.786666666666667,2.245899968090003,18.666666666666668,11.927559124425528,0.0,254.98000000000002,4.18,4.18,0.0,-119.418333,34.223333000000004
1988,3,083.3 042.0,12.352142857142857,2.3632350010800174,46.642857142857146,29.97333980224925,0.0,714.87,15.21,40.56,0.0,-119.51,34.18
1988,3,083.3 051.0,11.463571428571429,1.9963836811088702,48.214285714285715,29.39696104500121,0.0,416.55999999999995,10.16,0.0,5.08,-120.138333,33.878333000000005
1988,3,083.3 055.0,12.857499999999998,2.5439903039647502,41.125,30.830450315664653,9.23828125,434.19921875,0.0,0.0,0.0,-120.41666599999999,33.743333
1988,3,083.3 060.0,12.457142857142856,2.1602436777485865,46.357142857142854,29.80347719222126,0.0,203.23770494999997,0.0,0.0,0.0,-120.75833300000001,33.578333
1988,3,083.3 070.0,15.207407407407409,2.633854432915604,41.22222222222222,31.99799673216739,9.359223301,0.0,0.0,0.0,0.0,-121.44,33.25
1988,3,083.3 080.0,15.88875,2.5018176725466352,42.5,31.321983760079224,4.91,0.0,0.0,0.0,0.0,-122.13,32.913333
1988,3,083.3 090.0,14.779375000000002,2.5418404585391805,41.75,31.19935896777368,8.78,0.0,0.0,0.0,0.0,-122.81833300000001,32.58
1988,3,083.3 100.0,15.72111111111111,2.415003317935822,40.888888888888886,29.772642751530412,0.0,4.72,0.0,0.0,0.0,-123.525,32.223333000000004
1988,3,083.3 110.0,16.3125,2.0965225175672826,42.0,31.387895756166895,0.0,0.0,0.0,0.0,0.0,-124.168333,31.913333
1988,3,086.7 033.0,14.238333333333335,2.5438929176501457,24.444444444444443,16.42531125042088,0.0,428.4,0.0,20.16,0.0,-118.48666599999999,33.89
1988,3,086.7 035.0,13.597499999999998,2.886757119445049,41.75,31.19935896777368,10.82,43.28,0.0,0.0,10.82,-118.625,33.823333
1988,3,086.7 045.0,12.399285714285714,3.495096486586523,46.357142857142854,29.80347719222126,0.0,152.41779499,15.241779500000002,0.0,0.0,-119.325,33.49
1988,3,086.7 050.0,12.03,2.8080242164197946,35.45454545454545,22.344411544561368,9.58,110.17,0.0,0.0,0.0,-119.661666,33.325
1988,3,086.7 055.0,14.078,2.865084350125371,32.12,28.22428032740605,0.0,112.24,0.0,0.0,0.0,-120.013333,33.156665999999994
1988,3,086.7 060.0,13.824117647058825,3.1260539399207605,42.294117647058826,30.374258645031883,0.0,44.910000000000004,0.0,0.0,0.0,-120.351666,32.998333
1988,3,086.7 070.0,14.3675,2.529314795222874,41.75,31.72696014433151,4.77,0.0,0.0,0.0,0.0,-121.03833300000001,32.656665999999994
1988,3,086.7 080.0,15.311428571428573,2.2866329197949775,46.285714285714285,29.76427536346363,10.02,0.0,0.0,0.0,0.0,-121.718333,32.323333
1988,3,086.7 090.0,16.272499999999997,2.2279547588331807,39.642857142857146,30.317107120023575,4.84,0.0,0.0,0.0,0.0,-122.39166599999999,31.995
1988,3,086.7 100.0,15.641875,2.8841549166668137,42.3125,31.978573555846214,14.22,0.0,0.0,0.0,0.0,-123.073333,31.658333000000002
1988,3,086.7 110.0,16.695625,2.8000904003263885,42.25,31.642798022088165,0.0,4.94,0.0,0.0,0.0,-123.741666,31.325
1988,3,090.0 028.0,12.89,2.546149052981778,28.333333333333332,17.47140520965615,4.82,134.95999999999998,0.0,14.46,0.0,-117.76833300000001,33.486666
1988,3,090.0 030.0,13.905000000000001,3.278484053996251,46.5,29.919764499278866,54.33526012,695.49132951,0.0,0.0,0.0,-117.905,33.423333
1988,3,090.0 035.0,13.72214285714286,2.834127673611346,46.642857142857146,29.97333980224925,21.91666666,43.83333333,0.0,10.95833333,0.0,-118.25333300000001,33.253333000000005
1988,3,090.0 037.0,14.384375,3.2885558507243497,42.0,31.387895756166895,15.78,0.0,0.0,0.0,0.0,-118.396666,33.176666
1988,3,090.0 045.0,13.963999999999999,3.4991701397140798,37.52,28.035869881278874,15.09,25.15,0.0,0.0,0.0,-118.935,32.92
1988,3,090.0 053.0,13.789375000000001,3.83526699418263,42.3125,31.978573555846214,0.0,38.64,0.0,9.66,0.0,-119.48833300000001,32.653333
1988,3,090.0 060.0,14.151875,3.102483346718667,42.1875,31.509191780600574,10.58189655,42.32758621,0.0,0.0,0.0,-119.961666,32.418333000000004
1988,3,090.0 070.0,15.15076923076923,2.6446518456340122,38.833333333333336,29.802896565236086,31.44,0.0,0.0,0.0,0.0,-120.586666,32.031665999999994
1988,3,090.0 080.0,15.556400000000002,2.3812844573185017,42.72,28.904324935898433,11.02,0.0,0.0,0.0,0.0,-121.315,31.75
1988,3,090.0 090.0,17.559375,1.8757628448180765,42.0,31.387895756166895,76.16,4.76,0.0,0.0,0.0,-121.98833300000001,31.425
1988,3,090.0 100.0,17.218666666666664,1.9517276839715505,42.0,31.997767779286463,52.03,4.73,0.0,0.0,0.0,-122.67166599999999,31.096666
1988,3,090.0 110.0,16.467692307692307,2.1296210689782122,48.30769230769231,30.145161622236653,39.04,4.88,0.0,0.0,0.0,-123.32666599999999,30.756666
1988,3,090.0 120.0,16.89269230769231,2.1161277044494393,47.88461538461539,32.566641734237095,61.08,0.0,0.0,0.0,0.0,-123.99666599999999,30.43
1988,3,093.3 026.7,13.452777777777778,2.348949215777272,24.944444444444443,16.621998967428755,0.0,22.15,4.43,0.0,0.0,-117.308333,32.948333
1988,3,093.3 028.0,12.933571428571428,3.0446892152701595,46.5,29.919764499278866,10.16,10.16,0.0,0.0,0.0,-117.396666,32.91
1988,3,093.3 030.0,13.614285714285714,3.639709866471216,46.714285714285715,30.077920783879307,16.080000000000002,289.44,0.0,0.0,5.36,-117.53833300000001,32.841666
1988,3,093.3 035.0,14.706,3.0819655138517423,42.733333333333334,31.650923404870074,21.03305786,21.03305785,0.0,0.0,0.0,-117.885,32.678333
1988,3,093.3 040.0,13.649285714285714,3.352272396417124,46.714285714285715,30.077920783879307,0.0,31.11984283,0.0,0.0,0.0,-118.22,32.511666
1988,3,093.3 045.0,13.736249999999998,4.0553649650802095,42.0,31.387895756166895,15.78,5.26,0.0,0.0,0.0,-118.55333300000001,32.346666
1988,3,093.3 050.0,14.398260869565219,3.6188780935707814,38.608695652173914,28.477645348325062,32.22,32.22,0.0,5.37,0.0,-118.896666,32.181666
1988,3,093.3 055.0,13.934666666666665,2.8884792505663572,44.333333333333336,30.163048980657177,0.0,0.0,0.0,0.0,0.0,-119.228333,32.016666
